subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0018247	CADDS	skos:exactMatch	Orphanet:369942	CADDS	semapv:UnspecifiedMatching
MONDO:0018248	intellectual disability-seizures-macrocephaly-obesity syndrome	skos:exactMatch	Orphanet:369950	Intellectual disability-seizures-macrocephaly-obesity syndrome	semapv:UnspecifiedMatching
MONDO:0018249	finger hyperphalangy - toe anomalies - severe pectus excavatum syndrome	skos:exactMatch	Orphanet:369979	Finger hyperphalangy-toe anomalies-severe pectus excavatum syndrome	semapv:UnspecifiedMatching
MONDO:0018250	diffuse palmoplantar keratoderma with painful fissures	skos:exactMatch	Orphanet:369999	Diffuse palmoplantar keratoderma with painful fissures	semapv:UnspecifiedMatching
MONDO:0018251	obsolete glycogen storage disease due to phosphorylase kinase deficiency	skos:exactMatch	Orphanet:370	Glycogen storage disease due to phosphorylase kinase deficiency	semapv:UnspecifiedMatching
MONDO:0018252	focal palmoplantar keratoderma with joint keratoses	skos:exactMatch	Orphanet:370002	Focal palmoplantar keratoderma with joint keratoses	semapv:UnspecifiedMatching
MONDO:0018253	intellectual disability-facial dysmorphism-hand anomalies syndrome	skos:exactMatch	Orphanet:370010	Intellectual disability-facial dysmorphism-hand anomalies syndrome	semapv:UnspecifiedMatching
MONDO:0018254	spondyloepimetaphyseal dysplasia, Isidor type	skos:exactMatch	Orphanet:370015	Spondyloepimetaphyseal dysplasia, Isidor-Toutain type	semapv:UnspecifiedMatching
MONDO:0018256	acute myeloid leukemia with t(8;16)(p11;p13) translocation	skos:exactMatch	Orphanet:370026	Acute myeloid leukemia with t(8;16)(p11;p13) translocation	semapv:UnspecifiedMatching
MONDO:0018257	familial syringomyelia	skos:exactMatch	Orphanet:370034	Familial syringomyelia	semapv:UnspecifiedMatching
MONDO:0018258	Angora hair nevus	skos:exactMatch	Orphanet:370039	Angora hair nevus	semapv:UnspecifiedMatching
MONDO:0018259	didymosis aplasticosebacea	skos:exactMatch	Orphanet:370046	Didymosis aplasticosebacea	semapv:UnspecifiedMatching
MONDO:0018260	scalp syndrome	skos:exactMatch	Orphanet:370052	SCALP syndrome	semapv:UnspecifiedMatching
MONDO:0018261	Nevada syndrome	skos:exactMatch	Orphanet:370059	NEVADA syndrome	semapv:UnspecifiedMatching
MONDO:0018262	obsolete fetal anticonvulsant syndrome	skos:exactMatch	Orphanet:370068	Fetal anticonvulsant syndrome	semapv:UnspecifiedMatching
MONDO:0018263	fetal carbamazepine syndrome	skos:exactMatch	Orphanet:370076	Fetal carbamazepine syndrome	semapv:UnspecifiedMatching
MONDO:0018264	oculocutaneous albinism type 6	skos:exactMatch	OMIM:113750	albinism, oculocutaneous, type 6	semapv:UnspecifiedMatching
MONDO:0018264	oculocutaneous albinism type 6	skos:exactMatch	Orphanet:370097	Oculocutaneous albinism type 6	semapv:UnspecifiedMatching
MONDO:0018265	obsolete rare disorder with dystonia and other neurologic or systemic manifestation	skos:exactMatch	Orphanet:370106	Rare disorder with dystonia and other neurologic or systemic manifestation	semapv:UnspecifiedMatching
MONDO:0018266	ataxia - telangiectasia variant	skos:exactMatch	Orphanet:370109	Ataxia-telangiectasia variant	semapv:UnspecifiedMatching
MONDO:0018268	Medich giant platelet syndrome	skos:exactMatch	Orphanet:370127	Medich giant platelet syndrome	semapv:UnspecifiedMatching
MONDO:0018269	white platelet syndrome	skos:exactMatch	Orphanet:370131	White platelet syndrome	semapv:UnspecifiedMatching
MONDO:0018270	extraskeletal Ewing sarcoma	skos:exactMatch	Orphanet:370334	Extraskeletal Ewing sarcoma	semapv:UnspecifiedMatching
MONDO:0018271	peripheral primitive neuroectodermal tumor	skos:exactMatch	Orphanet:370348	Peripheral primitive neuroectodermal tumor	semapv:UnspecifiedMatching
MONDO:0018273	XYLT1-congenital disorder of glycosylation	skos:exactMatch	Orphanet:370930	XYLT1-CDG	semapv:UnspecifiedMatching
MONDO:0018274	GM3 synthase deficiency	skos:exactMatch	OMIM:609056	salt and pepper developmental regression syndrome	semapv:UnspecifiedMatching
MONDO:0018274	GM3 synthase deficiency	skos:exactMatch	Orphanet:370933	GM3 synthase deficiency	semapv:UnspecifiedMatching
MONDO:0018276	muscular dystrophy-dystroglycanopathy	skos:exactMatch	Orphanet:370953	Congenital muscular dystrophy due to dystroglycanopathy	semapv:UnspecifiedMatching
MONDO:0018277	obsolete congenital muscular dystrophy with cerebellar involvement	skos:exactMatch	Orphanet:370959	Congenital muscular dystrophy with cerebellar involvement	semapv:UnspecifiedMatching
MONDO:0018278	congenital muscular dystrophy with intellectual disability	skos:exactMatch	Orphanet:370968	Congenital muscular dystrophy with intellectual disability	semapv:UnspecifiedMatching
MONDO:0018280	muscle-eye-brain disease with bilateral multicystic leucodystrophy	skos:exactMatch	Orphanet:370997	Muscle-eye-brain disease with bilateral multicystic leucodystrophy	semapv:UnspecifiedMatching
MONDO:0018281	congenital muscular dystrophy with hyperlaxity	skos:exactMatch	Orphanet:371007	Congenital muscular dystrophy with hyperlaxity	semapv:UnspecifiedMatching
MONDO:0018282	qualitative or quantitative defects of alpha-dystroglycan	skos:exactMatch	Orphanet:371024	Qualitative or quantitative defects of alpha-dystroglycan	semapv:UnspecifiedMatching
MONDO:0018283	obsolete primary qualitative or quantitative defects of alpha-dystroglycan	skos:exactMatch	Orphanet:371040	Primary qualitative or quantitative defects of alpha-dystroglycan	semapv:UnspecifiedMatching
MONDO:0018284	obsolete congenital disorder of glycosylation with neurological involvement	skos:exactMatch	Orphanet:371047	Congenital disorder of glycosylation with neurological involvement	semapv:UnspecifiedMatching
MONDO:0018285	obsolete X-linked congenital disorder of glycosylation with intellectual disability as a major feature	skos:exactMatch	Orphanet:371054	OBSOLETE: X-linked congenital disorder of glycosylation with intellectual disability as a major feature	semapv:UnspecifiedMatching
MONDO:0018286	obsolete non-X-linked congenital disorder of glycosylation with intellectual disability as a major feature	skos:exactMatch	Orphanet:371064	OBSOLETE: Non-X-linked congenital disorder of glycosylation with intellectual disability as a major feature	semapv:UnspecifiedMatching
MONDO:0018287	obsolete congenital disorder of glycosylation with epilepsy as a major feature	skos:exactMatch	Orphanet:371071	Congenital disorder of glycosylation with epilepsy as a major feature	semapv:UnspecifiedMatching
MONDO:0018288	obsolete congenital disorder of glycosylation with hepatic involvement	skos:exactMatch	Orphanet:371157	Congenital disorder of glycosylation with hepatic involvement	semapv:UnspecifiedMatching
MONDO:0018289	obsolete congenital disorder of glycosylation with dilated cardiomyopathy	skos:exactMatch	Orphanet:371176	Congenital disorder of glycosylation with dilated cardiomyopathy	semapv:UnspecifiedMatching
MONDO:0018290	obsolete congenital disorder of glycosylation with cardiac malformation as a major feature	skos:exactMatch	Orphanet:371183	Congenital disorder of glycosylation with cardiac malformation as a major feature	semapv:UnspecifiedMatching
MONDO:0018291	obsolete congenital disorder of glycosylation with intestinal involvement	skos:exactMatch	Orphanet:371188	Congenital disorder of glycosylation with intestinal involvement	semapv:UnspecifiedMatching
MONDO:0018292	obsolete congenital disorder of glycosylation-related bone disorder	skos:exactMatch	Orphanet:371195	Congenital disorder of glycosylation-related bone disorder	semapv:UnspecifiedMatching
MONDO:0018293	obsolete congenital disorder of glycosylation with skin involvement	skos:exactMatch	Orphanet:371200	Congenital disorder of glycosylation with skin involvement	semapv:UnspecifiedMatching
MONDO:0018294	obsolete congenital disorder of glycosylation with nephropathy as a major feature	skos:exactMatch	Orphanet:371207	Congenital disorder of glycosylation with nephropathy as a major feature	semapv:UnspecifiedMatching
MONDO:0018295	obsolete congenital disorder of glycosylation with deafness as a major feature	skos:exactMatch	Orphanet:371212	Congenital disorder of glycosylation with deafness as a major feature	semapv:UnspecifiedMatching
MONDO:0018296	obsolete congenital disorder of glycosylation with developmental anomaly	skos:exactMatch	Orphanet:371235	Congenital disorder of glycosylation with developmental anomaly	semapv:UnspecifiedMatching
MONDO:0018298	multicentric osteolysis-nodulosis-arthropathy spectrum	skos:exactMatch	Orphanet:371428	Multicentric osteolysis-nodulosis-arthropathy spectrum	semapv:UnspecifiedMatching
MONDO:0018299	obsolete sphingolipidosis with epilepsy	skos:exactMatch	Orphanet:371442	Sphingolipidosis with epilepsy	semapv:UnspecifiedMatching
MONDO:0018301	interstitial cystitis	skos:exactMatch	Orphanet:37202	Interstitial cystitis	semapv:UnspecifiedMatching
MONDO:0018302	acquired kinky hair syndrome	skos:exactMatch	Orphanet:37559	Acquired kinky hair syndrome	semapv:UnspecifiedMatching
MONDO:0018304	Schnitzler syndrome	skos:exactMatch	Orphanet:37748	Schnitzler syndrome	semapv:UnspecifiedMatching
MONDO:0018305	chronic granulomatous disease	skos:exactMatch	OMIMPS:306400	Granulomatous disease, chronic	semapv:UnspecifiedMatching
MONDO:0018305	chronic granulomatous disease	skos:exactMatch	Orphanet:379	Chronic granulomatous disease	semapv:UnspecifiedMatching
MONDO:0018306	Griscelli syndrome	skos:exactMatch	OMIMPS:214450	Griscelli syndrome	semapv:UnspecifiedMatching
MONDO:0018306	Griscelli syndrome	skos:exactMatch	Orphanet:381	Griscelli syndrome	semapv:UnspecifiedMatching
MONDO:0018307	neurodegeneration with brain iron accumulation	skos:exactMatch	OMIMPS:234200	Neurodegeneration with brain iron accumulation	semapv:UnspecifiedMatching
MONDO:0018307	neurodegeneration with brain iron accumulation	skos:exactMatch	Orphanet:385	Neurodegeneration with brain iron accumulation	semapv:UnspecifiedMatching
MONDO:0018308	liver mesenchymal hamartoma	skos:exactMatch	Orphanet:386	Hepatic cystic hamartoma	semapv:UnspecifiedMatching
MONDO:0018309	Hirschsprung disease	skos:exactMatch	OMIMPS:142623	Hirschsprung disease	semapv:UnspecifiedMatching
MONDO:0018309	Hirschsprung disease	skos:exactMatch	Orphanet:388	Hirschsprung disease	semapv:UnspecifiedMatching
MONDO:0018310	Langerhans cell histiocytosis	skos:exactMatch	OMIM:604856	langerhans cell histiocytosis	semapv:UnspecifiedMatching
MONDO:0018310	Langerhans cell histiocytosis	skos:exactMatch	Orphanet:389	Langerhans cell histiocytosis	semapv:UnspecifiedMatching
MONDO:0018311	acromelanosis	skos:exactMatch	Orphanet:39	Acromelanosis	semapv:UnspecifiedMatching
MONDO:0018312	histoplasmosis	skos:exactMatch	Orphanet:390	Histoplasmosis	semapv:UnspecifiedMatching
MONDO:0018314	infantile-onset mesial temporal lobe epilepsy with severe cognitive regression	skos:exactMatch	Orphanet:391316	Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression	semapv:UnspecifiedMatching
MONDO:0018315	X-linked osteoporosis with fractures	skos:exactMatch	Orphanet:391330	X-linked osteoporosis with fractures	semapv:UnspecifiedMatching
MONDO:0018316	fatal post-viral neurodegenerative disorder	skos:exactMatch	Orphanet:391343	Fatal post-viral neurodegenerative disorder	semapv:UnspecifiedMatching
MONDO:0018317	growth retardation-mild developmental delay-chronic hepatitis syndrome	skos:exactMatch	Orphanet:391366	Growth retardation-mild developmental delay-chronic hepatitis syndrome	semapv:UnspecifiedMatching
MONDO:0018318	obsolete disorder of asparagine metabolism	skos:exactMatch	Orphanet:391381	Disorder of asparagine metabolism	semapv:UnspecifiedMatching
MONDO:0018319	familial episodic pain syndrome	skos:exactMatch	OMIMPS:615040	Familial episodic pain syndrome	semapv:UnspecifiedMatching
MONDO:0018319	familial episodic pain syndrome	skos:exactMatch	Orphanet:391384	Familial episodic pain syndrome	semapv:UnspecifiedMatching
MONDO:0018320	primary microcephaly-mild intellectual disability-young-onset diabetes syndrome	skos:exactMatch	Orphanet:391408	Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome	semapv:UnspecifiedMatching
MONDO:0018321	atypical juvenile parkinsonism	skos:exactMatch	Orphanet:391411	Atypical juvenile parkinsonism	semapv:UnspecifiedMatching
MONDO:0018322	HSD10 disease, infantile type	skos:exactMatch	Orphanet:391428	HSD10 disease, infantile type	semapv:UnspecifiedMatching
MONDO:0018323	HSD10 disease, neonatal type	skos:exactMatch	Orphanet:391457	HSD10 disease, neonatal type	semapv:UnspecifiedMatching
MONDO:0018324	adult-onset myasthenia gravis	skos:exactMatch	Orphanet:391490	Adult-onset myasthenia gravis	semapv:UnspecifiedMatching
MONDO:0018325	juvenile myasthenia gravis	skos:exactMatch	Orphanet:391497	Juvenile myasthenia gravis	semapv:UnspecifiedMatching
MONDO:0018326	transient neonatal myasthenia gravis	skos:exactMatch	Orphanet:391504	Transient neonatal myasthenia gravis	semapv:UnspecifiedMatching
MONDO:0018327	glomus tumor	skos:exactMatch	Orphanet:391651	Glomus tumor	semapv:UnspecifiedMatching
MONDO:0018328	homozygous familial hypercholesterolemia	skos:exactMatch	Orphanet:391665	Homozygous familial hypercholesterolemia	semapv:UnspecifiedMatching
MONDO:0018329	obsolete persistent combined dystonia	skos:exactMatch	Orphanet:391711	Persistent combined dystonia	semapv:UnspecifiedMatching
MONDO:0018330	mucinous adenocarcinoma of the appendix	skos:exactMatch	Orphanet:391723	Mucinous adenocarcinoma of the appendix	semapv:UnspecifiedMatching
MONDO:0018332	multiple acyl-CoA dehydrogenase deficiency, severe neonatal type	skos:exactMatch	Orphanet:394529	Multiple acyl-CoA dehydrogenase deficiency, severe neonatal type	semapv:UnspecifiedMatching
MONDO:0018333	multiple acyl-CoA dehydrogenase deficiency, mild type	skos:exactMatch	Orphanet:394532	Multiple acyl-CoA dehydrogenase deficiency, mild type	semapv:UnspecifiedMatching
MONDO:0018334	chronic hiccup	skos:exactMatch	Orphanet:396	Chronic hiccup	semapv:UnspecifiedMatching
MONDO:0018336	obsolete Silver-Russell syndrome due to a point mutation	skos:exactMatch	Orphanet:397590	Silver-Russell syndrome due to a point mutation	semapv:UnspecifiedMatching
MONDO:0018338	activated PI3K-delta syndrome	skos:exactMatch	Orphanet:397596	Activated PI3K-delta syndrome	semapv:UnspecifiedMatching
MONDO:0018339	PrP systemic amyloidosis	skos:exactMatch	Orphanet:397606	PrP systemic amyloidosis	semapv:UnspecifiedMatching
MONDO:0018340	obsolete hereditary isolated aplastic anemia	skos:exactMatch	Orphanet:397692	Hereditary isolated aplastic anemia	semapv:UnspecifiedMatching
MONDO:0018341	3q27.3 microdeletion syndrome	skos:exactMatch	Orphanet:397695	3q27.3 microdeletion syndrome	semapv:UnspecifiedMatching
MONDO:0018342	Joubert syndrome with Jeune asphyxiating thoracic dystrophy	skos:exactMatch	Orphanet:397715	Joubert syndrome with Jeune asphyxiating thoracic dystrophy	semapv:UnspecifiedMatching
MONDO:0018343	periodic paralysis with later-onset distal motor neuropathy	skos:exactMatch	Orphanet:397750	Periodic paralysis with later-onset distal motor neuropathy	semapv:UnspecifiedMatching
MONDO:0018344	obsolete periodic paralysis with transient compartment-like syndrome	skos:exactMatch	Orphanet:397755	Periodic paralysis with transient compartment-like syndrome	semapv:UnspecifiedMatching
MONDO:0018346	ferro-cerebro-cutaneous syndrome	skos:exactMatch	OMIM:301072	neurodevelopmental disorder with epilepsy and hemochromatosis	semapv:UnspecifiedMatching
MONDO:0018346	ferro-cerebro-cutaneous syndrome	skos:exactMatch	Orphanet:397922	Ferro-cerebro-cutaneous syndrome	semapv:UnspecifiedMatching
MONDO:0018349	MAN1B1-congenital disorder of glycosylation	skos:exactMatch	Orphanet:397941	MAN1B1-CDG	semapv:UnspecifiedMatching
MONDO:0018352	squamous cell carcinoma of penis	skos:exactMatch	Orphanet:398058	Squamous cell carcinoma of the penis	semapv:UnspecifiedMatching
MONDO:0018353	refractory celiac disease	skos:exactMatch	Orphanet:398063	Refractory celiac disease	semapv:UnspecifiedMatching
MONDO:0018354	Prader-Willi-like syndrome	skos:exactMatch	Orphanet:398073	Prader-Willi-like syndrome	semapv:UnspecifiedMatching
MONDO:0018355	SIM1-related Prader-Willi-like syndrome	skos:exactMatch	Orphanet:398079	SIM1-related Prader-Willi-like syndrome	semapv:UnspecifiedMatching
MONDO:0018356	secondary neonatal autoimmune disease	skos:exactMatch	Orphanet:398091	Secondary neonatal autoimmune disease	semapv:UnspecifiedMatching
MONDO:0018357	neonatal antiphospholipid syndrome	skos:exactMatch	Orphanet:398097	Neonatal antiphospholipid syndrome	semapv:UnspecifiedMatching
MONDO:0018358	neonatal autoimmune hemolytic anemia	skos:exactMatch	Orphanet:398109	Neonatal autoimmune hemolytic anemia	semapv:UnspecifiedMatching
MONDO:0018359	neonatal dermatomyositis	skos:exactMatch	Orphanet:398117	Neonatal dermatomyositis	semapv:UnspecifiedMatching
MONDO:0018360	neonatal lupus erythematosus	skos:exactMatch	Orphanet:398124	Neonatal lupus erythematosus	semapv:UnspecifiedMatching
MONDO:0018361	neonatal scleroderma	skos:exactMatch	Orphanet:398127	Neonatal scleroderma	semapv:UnspecifiedMatching
MONDO:0018362	persistent idiopathic facial pain	skos:exactMatch	Orphanet:398147	Persistent idiopathic facial pain	semapv:UnspecifiedMatching
MONDO:0018363	focal facial dermal dysplasia	skos:exactMatch	OMIMPS:136500	Focal facial dermal dysplasia	semapv:UnspecifiedMatching
MONDO:0018363	focal facial dermal dysplasia	skos:exactMatch	Orphanet:398166	Focal facial dermal dysplasia	semapv:UnspecifiedMatching
MONDO:0018364	malignant epithelial tumor of ovary	skos:exactMatch	Orphanet:398934	Malignant epithelial tumor of ovary	semapv:UnspecifiedMatching
MONDO:0018365	malignant non-epithelial tumor of ovary	skos:exactMatch	Orphanet:398940	Malignant non-epithelial tumor of ovary	semapv:UnspecifiedMatching
MONDO:0018369	immature ovarian teratoma	skos:exactMatch	Orphanet:398987	Malignant teratoma of ovary	semapv:UnspecifiedMatching
MONDO:0018370	KLHL9-related early-onset distal myopathy	skos:exactMatch	Orphanet:399081	KLHL9-related early-onset distal myopathy	semapv:UnspecifiedMatching
MONDO:0018371	nebulin-related early-onset distal myopathy	skos:exactMatch	Orphanet:399103	Distal nebulin myopathy	semapv:UnspecifiedMatching
MONDO:0018373	avascular necrosis	skos:exactMatch	Orphanet:399164	Avascular necrosis	semapv:UnspecifiedMatching
MONDO:0018374	secondary avascular necrosis	skos:exactMatch	Orphanet:399169	Secondary avascular necrosis	semapv:UnspecifiedMatching
MONDO:0018375	traumatic avascular necrosis	skos:exactMatch	Orphanet:399175	Traumatic avascular necrosis	semapv:UnspecifiedMatching
MONDO:0018376	secondary non-traumatic avascular necrosis	skos:exactMatch	Orphanet:399180	Secondary non-traumatic avascular necrosis	semapv:UnspecifiedMatching
MONDO:0018377	obsolete rare hereditary disease with avascular necrosis	skos:exactMatch	Orphanet:399185	Rare hereditary disease with avascular necrosis	semapv:UnspecifiedMatching
MONDO:0018378	osteonecrosis of the jaw	skos:exactMatch	Orphanet:399293	Osteonecrosis of the jaw	semapv:UnspecifiedMatching
MONDO:0018379	primary avascular necrosis	skos:exactMatch	Orphanet:399302	Primary avascular necrosis	semapv:UnspecifiedMatching
MONDO:0018380	idiopathic avascular necrosis	skos:exactMatch	Orphanet:399307	Idiopathic avascular necrosis	semapv:UnspecifiedMatching
MONDO:0018381	osteochondrosis	skos:exactMatch	Orphanet:399319	Osteochondrosis	semapv:UnspecifiedMatching
MONDO:0018382	epiphysiolysis of the hip	skos:exactMatch	OMIM:182260	slipped femoral capital epiphyses	semapv:UnspecifiedMatching
MONDO:0018382	epiphysiolysis of the hip	skos:exactMatch	Orphanet:399329	Epiphysiolysis of the hip	semapv:UnspecifiedMatching
MONDO:0018383	osteonecrosis of genetic origin	skos:exactMatch	Orphanet:399380	Osteonecrosis of genetic origin	semapv:UnspecifiedMatching
MONDO:0018384	obsolete avascular necrosis of genetic origin	skos:exactMatch	Orphanet:399388	Avascular necrosis of genetic origin	semapv:UnspecifiedMatching
MONDO:0018385	obsolete osteochondrosis of genetic origin	skos:exactMatch	Orphanet:399391	Osteochondrosis of genetic origin	semapv:UnspecifiedMatching
MONDO:0018386	obsolete rare male infertility due to hypothalamic-pituitary-gonadal axis disorder	skos:exactMatch	Orphanet:399572	Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder	semapv:UnspecifiedMatching
MONDO:0018387	obsolete rare male infertility due to adrenal disorder	skos:exactMatch	Orphanet:399584	Rare male infertility due to adrenal disorder	semapv:UnspecifiedMatching
MONDO:0018388	obsolete rare male infertility due to testicular endocrine disorder	skos:exactMatch	Orphanet:399685	Rare male infertility due to testicular endocrine disorder	semapv:UnspecifiedMatching
MONDO:0018389	obsolete male infertility due to gonadal dysgenesis or sperm disorder	skos:exactMatch	Orphanet:399764	Male infertility due to gonadal dysgenesis or sperm disorder	semapv:UnspecifiedMatching
MONDO:0018390	obsolete male infertility due to sperm disorder	skos:exactMatch	Orphanet:399771	Male infertility due to sperm disorder	semapv:UnspecifiedMatching
MONDO:0018391	obsolete male infertility with spermatogenesis disorder	skos:exactMatch	Orphanet:399775	Male infertility with spermatogenesis disorder	semapv:UnspecifiedMatching
MONDO:0018392	obsolete male infertility with spermatogenesis disorder due to single gene mutation	skos:exactMatch	Orphanet:399786	Male infertility with spermatogenesis disorder due to single gene mutation	semapv:UnspecifiedMatching
MONDO:0018393	obsolete male infertility with azoospermia or oligozoospermia due to single gene mutation	skos:exactMatch	Orphanet:399805	Male infertility with azoospermia or oligozoospermia due to single gene mutation	semapv:UnspecifiedMatching
MONDO:0018394	male infertility with teratozoospermia due to single gene mutation	skos:exactMatch	Orphanet:399808	Male infertility with teratozoospermia due to single gene mutation	semapv:UnspecifiedMatching
MONDO:0018395	obsolete male infertility due to sperm motility disorder	skos:exactMatch	Orphanet:399813	Male infertility due to sperm motility disorder	semapv:UnspecifiedMatching
MONDO:0018396	obsolete rare male fertility disorder with obstructive azoospermia	skos:exactMatch	Orphanet:399824	Rare disorder with obstructive azoospermia	semapv:UnspecifiedMatching
MONDO:0018397	obsolete female infertility due to hypothalamic-pituitary-gonadal axis disorder	skos:exactMatch	Orphanet:399831	Rare female infertility due to hypothalamic-pituitary-gonadal axis disorder	semapv:UnspecifiedMatching
MONDO:0018398	obsolete female infertility due to a congenital hypogonadotropic hypogonadism	skos:exactMatch	Orphanet:399839	Rare female infertility due to a congenital hypogonadotropic hypogonadism	semapv:UnspecifiedMatching
MONDO:0018400	obsolete rare female infertility due to an adrenal disorder	skos:exactMatch	Orphanet:399849	Rare female infertility due to an adrenal disorder	semapv:UnspecifiedMatching
MONDO:0018401	obsolete female infertility due to an anomaly of ovarian function	skos:exactMatch	Orphanet:399853	Rare female infertility due to an anomaly of ovarian function	semapv:UnspecifiedMatching
MONDO:0018402	obsolete female infertility due to gonadal dysgenesis	skos:exactMatch	Orphanet:399877	Rare female infertility due to gonadal dysgenesis	semapv:UnspecifiedMatching
MONDO:0018403	obsolete female infertility due to an implantation defect	skos:exactMatch	Orphanet:399882	Rare female infertility due to an implantation defect	semapv:UnspecifiedMatching
MONDO:0018404	obsolete rare genetic male infertility	skos:exactMatch	Orphanet:399980	Rare genetic male infertility	semapv:UnspecifiedMatching
MONDO:0018405	obsolete rare male infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin	skos:exactMatch	Orphanet:399983	Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin	semapv:UnspecifiedMatching
MONDO:0018406	obsolete rare male infertility due to adrenal disorder of genetic origin	skos:exactMatch	Orphanet:399994	Rare male infertility due to adrenal disorder of genetic origin	semapv:UnspecifiedMatching
MONDO:0018407	obsolete male infertility due to obstructive azoospermia of genetic origin	skos:exactMatch	Orphanet:399998	Male infertility due to obstructive azoospermia of genetic origin	semapv:UnspecifiedMatching
MONDO:0018408	cystic echinococcosis	skos:exactMatch	Orphanet:400	Cystic echinococcosis	semapv:UnspecifiedMatching
MONDO:0018409	obsolete rare genetic disorder with obstructive azoospermia	skos:exactMatch	Orphanet:400003	Rare genetic disorder with obstructive azoospermia	semapv:UnspecifiedMatching
MONDO:0018410	obsolete rare genetic female infertility	skos:exactMatch	Orphanet:400008	Rare genetic female infertility	semapv:UnspecifiedMatching
MONDO:0018411	obsolete rare female infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin	skos:exactMatch	Orphanet:400011	Rare female infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin	semapv:UnspecifiedMatching
MONDO:0018412	obsolete rare female infertility due to adrenal disorder of genetic origin	skos:exactMatch	Orphanet:400018	Rare female infertility due to adrenal disorder of genetic origin	semapv:UnspecifiedMatching
MONDO:0018413	obsolete female infertility due to an anomaly of ovarian function of genetic origin	skos:exactMatch	Orphanet:400022	Rare female infertility due to an anomaly of ovarian function of genetic origin	semapv:UnspecifiedMatching
MONDO:0018414	obsolete female infertility due to an implantation defect of genetic origin	skos:exactMatch	Orphanet:400025	Female infertility due to an implantation defect of genetic origin	semapv:UnspecifiedMatching
MONDO:0018416	autosomal recessive spastic paraplegia type 59	skos:exactMatch	Orphanet:401795	Autosomal recessive spastic paraplegia type 59	semapv:UnspecifiedMatching
MONDO:0018417	autosomal recessive spastic paraplegia type 60	skos:exactMatch	Orphanet:401800	Autosomal recessive spastic paraplegia type 60	semapv:UnspecifiedMatching
MONDO:0018418	autosomal recessive spastic paraplegia type 66	skos:exactMatch	Orphanet:401815	Autosomal recessive spastic paraplegia type 66	semapv:UnspecifiedMatching
MONDO:0018419	autosomal recessive spastic paraplegia type 67	skos:exactMatch	Orphanet:401820	Autosomal recessive spastic paraplegia type 67	semapv:UnspecifiedMatching
MONDO:0018421	autosomal recessive spastic paraplegia type 69	skos:exactMatch	Orphanet:401830	Autosomal recessive spastic paraplegia type 69	semapv:UnspecifiedMatching
MONDO:0018422	autosomal recessive spastic paraplegia type 70	skos:exactMatch	Orphanet:401835	Autosomal recessive spastic paraplegia type 70	semapv:UnspecifiedMatching
MONDO:0018423	autosomal recessive spastic paraplegia type 71	skos:exactMatch	Orphanet:401840	Autosomal recessive spastic paraplegia type 71	semapv:UnspecifiedMatching
MONDO:0018424	inherited lipoic acid biosynthesis defect	skos:exactMatch	Orphanet:401854	Lipoic acid biosynthesis defect	semapv:UnspecifiedMatching
MONDO:0018425	Huntington disease-like syndrome due to C9ORF72 expansions	skos:exactMatch	Orphanet:401901	Huntington disease-like syndrome due to C9ORF72 expansions	semapv:UnspecifiedMatching
MONDO:0018426	AXIN2-related attenuated familial adenomatous polyposis	skos:exactMatch	Orphanet:401911	AXIN2-related attenuated familial adenomatous polyposis	semapv:UnspecifiedMatching
MONDO:0018428	9q31.1q31.3 microdeletion syndrome	skos:exactMatch	Orphanet:401923	9q31.1q31.3 microdeletion syndrome	semapv:UnspecifiedMatching
MONDO:0018429	14q24.1q24.3 microdeletion syndrome	skos:exactMatch	Orphanet:401935	14q24.1q24.3 microdeletion syndrome	semapv:UnspecifiedMatching
MONDO:0018430	partial corpus callosum agenesis-cerebellar vermis hypoplasia with posterior fossa cysts syndrome	skos:exactMatch	Orphanet:401959	Partial corpus callosum agenesis-cerebellar vermis hypoplasia with posterior fossa cysts syndrome	semapv:UnspecifiedMatching
MONDO:0018431	cold-induced sweating syndrome - hyperthermia spectrum	skos:exactMatch	Orphanet:401993	Cold-induced sweating syndrome-hyperthermia spectrum	semapv:UnspecifiedMatching
MONDO:0018432	lichen myxedematosus	skos:exactMatch	Orphanet:402007	Lichen myxedematosus	semapv:UnspecifiedMatching
MONDO:0018433	acute myeloid leukemia with t(6;9)(p23;q34)	skos:exactMatch	Orphanet:402014	Acute myeloid leukemia with t(6;9)(p23;q34)	semapv:UnspecifiedMatching
MONDO:0018434	acute myeloid leukemia with t(9;11)(p22;q23)	skos:exactMatch	Orphanet:402017	Acute myeloid leukemia with t(9;11)(p22;q23)	semapv:UnspecifiedMatching
MONDO:0018435	acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2)	skos:exactMatch	Orphanet:402020	Acute myeloid leukemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2)	semapv:UnspecifiedMatching
